scenario_id,task_id,tube_id,time_s,ax_mm_s2,ay_mm_s2,az_mm_s2,motion_type,notes
baseline,TASK-7B1-001,TUBE-7B1-001,3.63,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.65,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.67,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.69,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.71,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.73,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.75,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.765,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.765,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.785,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.805,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.825,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.845,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.865,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.885,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.905,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.925,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.945,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.965,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,3.985,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.005,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.025,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.045,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.065,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.085,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.105,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.125,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.145,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.165,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.185,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.205,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.207,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.207,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.227,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.247,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.267,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.287,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.307,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.327,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.347,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.367,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.387,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.407,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.427,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.447,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.467,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.487,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.507,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.527,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.547,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.567,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.587,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.607,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.627,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.647,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.667,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.687,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.707,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.727,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.747,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.767,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.787,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.807,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.827,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.847,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.867,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.887,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.907,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.927,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.947,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.967,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,4.987,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.007,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.027,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.047,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.067,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.087,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.107,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.127,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.147,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.167,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.187,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.207,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.207,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.227,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.247,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.267,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.287,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.307,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.327,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.347,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.367,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.387,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.407,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.427,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.447,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.467,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.487,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.507,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.527,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.547,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.567,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.587,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.607,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.627,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.647,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.649,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.649,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.669,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.689,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.709,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.729,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.749,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.769,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.789,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.809,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.829,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.849,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.869,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.889,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.909,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.929,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.949,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.969,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,5.989,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.009,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.029,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.049,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.069,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.089,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.109,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.129,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.149,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.169,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
baseline,TASK-7B1-001,TUBE-7B1-001,6.189,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
